Building,Building Type,Meter Type,Area,Month,Fiscal Year,Quarter,Start Date,End Date,Days,Water Usage (CCF),Water Cost ($),Estimated Water Usage (CCF)
Dialynas (Fire),Fire,Fire,,March,FY24,Q4,,,, -   ,,
Dialynas (Fire),Fire,Fire,,April,FY24,Q1,,,, -   ,,
Dialynas (Fire),Fire,Fire,,May,FY24,Q1,,,, -   ,,
Dialynas (Fire),Fire,Fire,,June,FY24,Q1,,,, -   ,,
East Campus (Irrigation),Irrigation,Irrigation,,July,FY24,Q2,,,,"2,938",,
East Campus (Irrigation),Irrigation,Irrigation,,August,FY24,Q2,,,,"2,668",,
Dialynas (Low Flow),Residential,Domestic,,September,FY24,Q2,,,,,,
Dialynas (Low Flow),Residential,Domestic,,October,FY24,Q3,,,,,,
Dialynas (Low Flow),Residential,Domestic,,November,FY24,Q3,,,,,,
Dialynas (Low Flow),Residential,Domestic,,December,FY24,Q3,,,,,,
Dialynas (Low Flow),Residential,Domestic,,January,FY24,Q4,,,,,,
Dialynas (Low Flow),Residential,Domestic,,February,FY24,Q4,,,,,,
Dialynas (Low Flow),Residential,Domestic,,March,FY24,Q4,,,,,,
Dialynas (Low Flow),Residential,Domestic,,April,FY24,Q1,,,,,,
Dialynas (Low Flow),Residential,Domestic,,May,FY24,Q1,,,,,,
Dialynas (Low Flow),Residential,Domestic,,June,FY24,Q1,,,,,,
Emeritus House,Academic,Domestic,,July,FY24,Q2,,,,2,,
Emeritus House,Academic,Domestic,,August,FY24,Q2,,,,2,,
East Campus (Irrigation),Irrigation,Irrigation,,September,FY24,Q2,,,,"1,674",,
East Campus (Irrigation),Irrigation,Irrigation,,October,FY24,Q3,,,,"1,794",,
East Campus (Irrigation),Irrigation,Irrigation,,November,FY24,Q3,,,,"1,433",,
East Campus (Irrigation),Irrigation,Irrigation,,December,FY24,Q3,,,,753,,
East Campus (Irrigation),Irrigation,Irrigation,,January,FY24,Q4,,,,462,,
East Campus (Irrigation),Irrigation,Irrigation,,February,FY24,Q4,,,,169,,
East Campus (Irrigation),Irrigation,Irrigation,,March,FY24,Q4,,,,146,,
East Campus (Irrigation),Irrigation,Irrigation,,April,FY24,Q1,,,,518,,
East Campus (Irrigation),Irrigation,Irrigation,,May,FY24,Q1,,,,"1,043",,
East Campus (Irrigation),Irrigation,Irrigation,,June,FY24,Q1,,,,"1,571",,
Estella Lab,Science,Domestic,,July,FY24,Q2,,,,5,,
Estella Lab,Science,Domestic,,August,FY24,Q2,,,,6,,
Emeritus House,Academic,Domestic,,September,FY24,Q2,,,,2,,
Emeritus House,Academic,Domestic,,October,FY24,Q3,,,,1,,
Emeritus House,Academic,Domestic,,November,FY24,Q3,,,,2,,
Emeritus House,Academic,Domestic,,December,FY24,Q3,,,, -   ,,
Emeritus House,Academic,Domestic,,January,FY24,Q4,,,,1,,
Emeritus House,Academic,Domestic,,February,FY24,Q4,,,, -   ,,
Emeritus House,Academic,Domestic,,March,FY24,Q4,,,, -   ,,
Emeritus House,Academic,Domestic,,April,FY24,Q1,,,,1,,
Emeritus House,Academic,Domestic,,May,FY24,Q1,,,, -   ,,
Emeritus House,Academic,Domestic,,June,FY24,Q1,,,,1,,
Estella Lab (Fire),Fire,Fire,,July,FY24,Q2,,,, -   ,,
Estella Lab (Fire),Fire,Fire,,August,FY24,Q2,,,, -   ,,
Estella Lab,Science,Domestic,,September,FY24,Q2,,,,11,,
Estella Lab,Science,Domestic,,October,FY24,Q3,,,,17,,
Estella Lab,Science,Domestic,,November,FY24,Q3,,,,15,,
Estella Lab,Science,Domestic,,December,FY24,Q3,,,,12,,
Estella Lab,Science,Domestic,,January,FY24,Q4,,,,2,,
Estella Lab,Science,Domestic,,February,FY24,Q4,,,,19,,
Estella Lab,Science,Domestic,,March,FY24,Q4,,,,14,,
Estella Lab,Science,Domestic,,April,FY24,Q1,,,,14,,
Estella Lab,Science,Domestic,,May,FY24,Q1,,,,16,,
Estella Lab,Science,Domestic,,June,FY24,Q1,,,,5,,
"Grounds, Housekeeping (Fire)",Fire,Fire,,July,FY24,Q2,,,, -   ,,
"Grounds, Housekeeping (Fire)",Fire,Fire,,August,FY24,Q2,,,, -   ,,
Estella Lab (Fire),Fire,Fire,,September,FY24,Q2,,,, -   ,,
Estella Lab (Fire),Fire,Fire,,October,FY24,Q3,,,, -   ,,
Estella Lab (Fire),Fire,Fire,,November,FY24,Q3,,,, -   ,,
Estella Lab (Fire),Fire,Fire,,December,FY24,Q3,,,, -   ,,
Estella Lab (Fire),Fire,Fire,,January,FY24,Q4,,,, -   ,,
Estella Lab (Fire),Fire,Fire,,February,FY24,Q4,,,, -   ,,
Estella Lab (Fire),Fire,Fire,,March,FY24,Q4,,,, -   ,,
Estella Lab (Fire),Fire,Fire,,April,FY24,Q1,,,, -   ,,
Estella Lab (Fire),Fire,Fire,,May,FY24,Q1,,,, -   ,,
Estella Lab (Fire),Fire,Fire,,June,FY24,Q1,,,, -   ,,
Hahn,Academic,Domestic,,July,FY24,Q2,,,,116,,
Hahn,Academic,Domestic,,August,FY24,Q2,,,,200,,
"Grounds, Housekeeping (Fire)",Fire,Fire,,September,FY24,Q2,,,, -   ,,
"Grounds, Housekeeping (Fire)",Fire,Fire,,October,FY24,Q3,,,, -   ,,
"Grounds, Housekeeping (Fire)",Fire,Fire,,November,FY24,Q3,,,, -   ,,
"Grounds, Housekeeping (Fire)",Fire,Fire,,December,FY24,Q3,,,, -   ,,
"Grounds, Housekeeping (Fire)",Fire,Fire,,January,FY24,Q4,,,, -   ,,
"Grounds, Housekeeping (Fire)",Fire,Fire,,February,FY24,Q4,,,, -   ,,
"Grounds, Housekeeping (Fire)",Fire,Fire,,March,FY24,Q4,,,, -   ,,
"Grounds, Housekeeping (Fire)",Fire,Fire,,April,FY24,Q1,,,, -   ,,
"Grounds, Housekeeping (Fire)",Fire,Fire,,May,FY24,Q1,,,, -   ,,
"Grounds, Housekeeping (Fire)",Fire,Fire,,June,FY24,Q1,,,, -   ,,
Hahn (Fire),Fire,Fire,,July,FY24,Q2,,,, -   ,,
Hahn (Fire),Fire,Fire,,August,FY24,Q2,,,, -   ,,
Hahn,Academic,Domestic,,September,FY24,Q2,,,,210,,
Hahn,Academic,Domestic,,October,FY24,Q3,,,,125,,
Hahn,Academic,Domestic,,November,FY24,Q3,,,,94,,
Hahn,Academic,Domestic,,December,FY24,Q3,,,,30,,
Hahn,Academic,Domestic,,January,FY24,Q4,,,,11,,
Hahn,Academic,Domestic,,February,FY24,Q4,,,,25,,
Hahn,Academic,Domestic,,March,FY24,Q4,,,,17,,
Hahn,Academic,Domestic,,April,FY24,Q1,,,,43,,
Hahn,Academic,Domestic,,May,FY24,Q1,,,,67,,
Hahn,Academic,Domestic,,June,FY24,Q1,,,,74,,
Haldeman Aquatics Center,Athletic & Recreation,Domestic,,July,FY24,Q2,,,,242,,
Haldeman Aquatics Center,Athletic & Recreation,Domestic,,August,FY24,Q2,,,,127,,
Hahn (Fire),Fire,Fire,,September,FY24,Q2,,,, -   ,,
Hahn (Fire),Fire,Fire,,October,FY24,Q3,,,, -   ,,
Hahn (Fire),Fire,Fire,,November,FY24,Q3,,,, -   ,,
Hahn (Fire),Fire,Fire,,December,FY24,Q3,,,, -   ,,
Hahn (Fire),Fire,Fire,,January,FY24,Q4,,,, -   ,,
Hahn (Fire),Fire,Fire,,February,FY24,Q4,,,, -   ,,
Hahn (Fire),Fire,Fire,,March,FY24,Q4,,,, -   ,,
Hahn (Fire),Fire,Fire,,April,FY24,Q1,,,, -   ,,
Hahn (Fire),Fire,Fire,,May,FY24,Q1,,,, -   ,,
Hahn (Fire),Fire,Fire,,June,FY24,Q1,,,, -   ,,
Ice House (Cooling Tower),Facilities,Other,,July,FY24,Q2,,,,174,,
Ice House (Cooling Tower),Facilities,Other,,August,FY24,Q2,,,,368,,
Haldeman Aquatics Center,Athletic & Recreation,Domestic,,September,FY24,Q2,,,,75,,
Haldeman Aquatics Center,Athletic & Recreation,Domestic,,October,FY24,Q3,,,,183,,
Haldeman Aquatics Center,Athletic & Recreation,Domestic,,November,FY24,Q3,,,,91,,
Haldeman Aquatics Center,Athletic & Recreation,Domestic,,December,FY24,Q3,,,,74,,
Haldeman Aquatics Center,Athletic & Recreation,Domestic,,January,FY24,Q4,,,,87,,
Haldeman Aquatics Center,Athletic & Recreation,Domestic,,February,FY24,Q4,,,,57,,
Haldeman Aquatics Center,Athletic & Recreation,Domestic,,March,FY24,Q4,,,,62,,
Haldeman Aquatics Center,Athletic & Recreation,Domestic,,April,FY24,Q1,,,,72,,
Haldeman Aquatics Center,Athletic & Recreation,Domestic,,May,FY24,Q1,,,,77,,
Haldeman Aquatics Center,Athletic & Recreation,Domestic,,June,FY24,Q1,,,,68,,
"Lincoln, Edmunds (Fire)",Fire,Fire,,July,FY24,Q2,,,, -   ,,
"Lincoln, Edmunds (Fire)",Fire,Fire,,August,FY24,Q2,,,, -   ,,
Ice House (Cooling Tower),Facilities,Other,,September,FY24,Q2,,,,340,,
Ice House (Cooling Tower),Facilities,Other,,October,FY24,Q3,,,,179,,
Ice House (Cooling Tower),Facilities,Other,,November,FY24,Q3,,,,193,,
Ice House (Cooling Tower),Facilities,Other,,December,FY24,Q3,,,,666,,
Ice House (Cooling Tower),Facilities,Other,,January,FY24,Q4,,,,40,,
Ice House (Cooling Tower),Facilities,Other,,February,FY24,Q4,,,,30,,
Ice House (Cooling Tower),Facilities,Other,,March,FY24,Q4,,,,26,,
Ice House (Cooling Tower),Facilities,Other,,April,FY24,Q1,,,,56,,
Ice House (Cooling Tower),Facilities,Other,,May,FY24,Q1,,,,126,,
Ice House (Cooling Tower),Facilities,Other,,June,FY24,Q1,,,,170,,
"Lincoln, Edmunds (High Flow)",Academic,Domestic,,July,FY24,Q2,,,,232,,
"Lincoln, Edmunds (High Flow)",Academic,Domestic,,August,FY24,Q2,,,,236,,
"Lincoln, Edmunds (Fire)",Fire,Fire,,September,FY24,Q2,,,, -   ,,
"Lincoln, Edmunds (Fire)",Fire,Fire,,October,FY24,Q3,,,, -   ,,
"Lincoln, Edmunds (Fire)",Fire,Fire,,November,FY24,Q3,,,, -   ,,
"Lincoln, Edmunds (Fire)",Fire,Fire,,December,FY24,Q3,,,, -   ,,
"Lincoln, Edmunds (Fire)",Fire,Fire,,January,FY24,Q4,,,, -   ,,
"Lincoln, Edmunds (Fire)",Fire,Fire,,February,FY24,Q4,,,, -   ,,
"Lincoln, Edmunds (Fire)",Fire,Fire,,March,FY24,Q4,,,, -   ,,
"Lincoln, Edmunds (Fire)",Fire,Fire,,April,FY24,Q1,,,, -   ,,
"Lincoln, Edmunds (Fire)",Fire,Fire,,May,FY24,Q1,,,, -   ,,
"Lincoln, Edmunds (Fire)",Fire,Fire,,June,FY24,Q1,,,, -   ,,
"Lincoln, Edmunds (Low Flow)",Academic,Domestic,,July,FY24,Q2,,,,,,
"Lincoln, Edmunds (Low Flow)",Academic,Domestic,,August,FY24,Q2,,,,,,
"Lincoln, Edmunds (High Flow)",Academic,Domestic,,September,FY24,Q2,,,,262,,
"Lincoln, Edmunds (High Flow)",Academic,Domestic,,October,FY24,Q3,,,,235,,
"Lincoln, Edmunds (High Flow)",Academic,Domestic,,November,FY24,Q3,,,,271,,
"Lincoln, Edmunds (High Flow)",Academic,Domestic,,December,FY24,Q3,,,,221,,
"Lincoln, Edmunds (High Flow)",Academic,Domestic,,January,FY24,Q4,,,,228,,
"Lincoln, Edmunds (High Flow)",Academic,Domestic,,February,FY24,Q4,,,,186,,
"Lincoln, Edmunds (High Flow)",Academic,Domestic,,March,FY24,Q4,,,,151,,
"Lincoln, Edmunds (High Flow)",Academic,Domestic,,April,FY24,Q1,,,,313,,
"Lincoln, Edmunds (High Flow)",Academic,Domestic,,May,FY24,Q1,,,,345,,
"Lincoln, Edmunds (High Flow)",Academic,Domestic,,June,FY24,Q1,,,,345,,
"Marston Quad, Smith Campus Center (Irrigation)",Irrigation,Irrigation,,July,FY24,Q2,,,, -   ,,
"Marston Quad, Smith Campus Center (Irrigation)",Irrigation,Irrigation,,August,FY24,Q2,,,,2,,
"Lincoln, Edmunds (Low Flow)",Academic,Domestic,,September,FY24,Q2,,,,,,
"Lincoln, Edmunds (Low Flow)",Academic,Domestic,,October,FY24,Q3,,,,,,
"Lincoln, Edmunds (Low Flow)",Academic,Domestic,,November,FY24,Q3,,,,,,
"Lincoln, Edmunds (Low Flow)",Academic,Domestic,,December,FY24,Q3,,,,,,
"Lincoln, Edmunds (Low Flow)",Academic,Domestic,,January,FY24,Q4,,,,,,
"Lincoln, Edmunds (Low Flow)",Academic,Domestic,,February,FY24,Q4,,,,,,
"Lincoln, Edmunds (Low Flow)",Academic,Domestic,,March,FY24,Q4,,,,,,
"Lincoln, Edmunds (Low Flow)",Academic,Domestic,,April,FY24,Q1,,,,,,
"Lincoln, Edmunds (Low Flow)",Academic,Domestic,,May,FY24,Q1,,,,,,
"Lincoln, Edmunds (Low Flow)",Academic,Domestic,,June,FY24,Q1,,,,,,
Mason (Fire),Fire,Fire,,July,FY24,Q2,,,, -   ,,
Mason (Fire),Fire,Fire,,August,FY24,Q2,,,, -   ,,
"Marston Quad, Smith Campus Center (Irrigation)",Irrigation,Irrigation,,September,FY24,Q2,,,, -   ,,
"Marston Quad, Smith Campus Center (Irrigation)",Irrigation,Irrigation,,October,FY24,Q3,,,, -   ,,
"Marston Quad, Smith Campus Center (Irrigation)",Irrigation,Irrigation,,November,FY24,Q3,,,,1,,
"Marston Quad, Smith Campus Center (Irrigation)",Irrigation,Irrigation,,December,FY24,Q3,,,, -   ,,
"Marston Quad, Smith Campus Center (Irrigation)",Irrigation,Irrigation,,January,FY24,Q4,,,, -   ,,
"Marston Quad, Smith Campus Center (Irrigation)",Irrigation,Irrigation,,February,FY24,Q4,,,, -   ,,
"Marston Quad, Smith Campus Center (Irrigation)",Irrigation,Irrigation,,March,FY24,Q4,,,, -   ,,
"Marston Quad, Smith Campus Center (Irrigation)",Irrigation,Irrigation,,April,FY24,Q1,,,, -   ,,
"Marston Quad, Smith Campus Center (Irrigation)",Irrigation,Irrigation,,May,FY24,Q1,,,, -   ,,
"Marston Quad, Smith Campus Center (Irrigation)",Irrigation,Irrigation,,June,FY24,Q1,,,, -   ,,
"Merritt Field, Baseball Field (Irrigation)",Irrigation - Athletics,Irrigation,,July,FY24,Q2,,,,"1,469",,
"Merritt Field, Baseball Field (Irrigation)",Irrigation - Athletics,Irrigation,,August,FY24,Q2,,,, -   ,,"1,286"
Mason (Fire),Fire,Fire,,September,FY24,Q2,,,, -   ,,
Mason (Fire),Fire,Fire,,October,FY24,Q3,,,, -   ,,
Mason (Fire),Fire,Fire,,November,FY24,Q3,,,, -   ,,
Mason (Fire),Fire,Fire,,December,FY24,Q3,,,, -   ,,
Mason (Fire),Fire,Fire,,January,FY24,Q4,,,, -   ,,
Mason (Fire),Fire,Fire,,February,FY24,Q4,,,, -   ,,
Mason (Fire),Fire,Fire,,March,FY24,Q4,,,, -   ,,
Mason (Fire),Fire,Fire,,April,FY24,Q1,,,, -   ,,
Mason (Fire),Fire,Fire,,May,FY24,Q1,,,, -   ,,
Mason (Fire),Fire,Fire,,June,FY24,Q1,,,, -   ,,
Montgomery Museum of Art,Venue,Domestic,,July,FY24,Q2,,,,,,
Montgomery Museum of Art,Venue,Domestic,,August,FY24,Q2,,,,,,
"Merritt Field, Baseball Field (Irrigation)",Irrigation - Athletics,Irrigation,,September,FY24,Q2,,,, -   ,,"1,406"
"Merritt Field, Baseball Field (Irrigation)",Irrigation - Athletics,Irrigation,,October,FY24,Q3,,,, -   ,,"1,346"
"Merritt Field, Baseball Field (Irrigation)",Irrigation - Athletics,Irrigation,,November,FY24,Q3,,,, -   ,,577
"Merritt Field, Baseball Field (Irrigation)",Irrigation - Athletics,Irrigation,,December,FY24,Q3,,,, -   ,,509
"Merritt Field, Baseball Field (Irrigation)",Irrigation - Athletics,Irrigation,,January,FY24,Q4,,,, -   ,,370
"Merritt Field, Baseball Field (Irrigation)",Irrigation - Athletics,Irrigation,,February,FY24,Q4,,,,307,,
"Merritt Field, Baseball Field (Irrigation)",Irrigation - Athletics,Irrigation,,March,FY24,Q4,,,,11,,
"Merritt Field, Baseball Field (Irrigation)",Irrigation - Athletics,Irrigation,,April,FY24,Q1,,,,52,,
"Merritt Field, Baseball Field (Irrigation)",Irrigation - Athletics,Irrigation,,May,FY24,Q1,,,,67,,
"Merritt Field, Baseball Field (Irrigation)",Irrigation - Athletics,Irrigation,,June,FY24,Q1,,,,92,,
Wig,Academic,Domestic,,July,FY24,Q2,,,,2,,
Wig,Academic,Domestic,,August,FY24,Q2,,,,4,,
Montgomery Museum of Art,Venue,Domestic,,September,FY24,Q2,,,,,,
Montgomery Museum of Art,Venue,Domestic,,October,FY24,Q3,,,,,,
Montgomery Museum of Art,Venue,Domestic,,November,FY24,Q3,,,,,,
Montgomery Museum of Art,Venue,Domestic,,December,FY24,Q3,,,,,,
Montgomery Museum of Art,Venue,Domestic,,January,FY24,Q4,,,,,,
Montgomery Museum of Art,Venue,Domestic,,February,FY24,Q4,,,,,,
Montgomery Museum of Art,Venue,Domestic,,March,FY24,Q4,,,,,,
Montgomery Museum of Art,Venue,Domestic,,April,FY24,Q1,,,,,,
Montgomery Museum of Art,Venue,Domestic,,May,FY24,Q1,,,,,,
Montgomery Museum of Art,Venue,Domestic,,June,FY24,Q1,,,,,,
"Montgomery, Rembrandt (Fire)",Fire,Fire,,July,FY24,Q2,,,,,,
"Montgomery, Rembrandt (Fire)",Fire,Fire,,August,FY24,Q2,,,,,,
Wig,Academic,Domestic,,September,FY24,Q2,,,,128,,
Wig,Academic,Domestic,,October,FY24,Q3,,,,126,,
Wig,Academic,Domestic,,November,FY24,Q3,,,,136,,
Wig,Academic,Domestic,,December,FY24,Q3,,,,136,,
Wig,Academic,Domestic,,January,FY24,Q4,,,,30,,
Wig,Academic,Domestic,,February,FY24,Q4,,,,156,,
Wig,Academic,Domestic,,March,FY24,Q4,,,,111,,
Wig,Academic,Domestic,,April,FY24,Q1,,,,117,,
Wig,Academic,Domestic,,May,FY24,Q1,,,,127,,
Wig,Academic,Domestic,,June,FY24,Q1,,,,4,,
North Campus (Irrigation),Irrigation,Irrigation,,July,FY24,Q2,,,,111,,
North Campus (Irrigation),Irrigation,Irrigation,,August,FY24,Q2,,,,407,,
"Montgomery, Rembrandt (Fire)",Fire,Fire,,September,FY24,Q2,,,,,,
"Montgomery, Rembrandt (Fire)",Fire,Fire,,October,FY24,Q3,,,,,,
"Montgomery, Rembrandt (Fire)",Fire,Fire,,November,FY24,Q3,,,,,,
"Montgomery, Rembrandt (Fire)",Fire,Fire,,December,FY24,Q3,,,,,,
"Montgomery, Rembrandt (Fire)",Fire,Fire,,January,FY24,Q4,,,,,,
"Montgomery, Rembrandt (Fire)",Fire,Fire,,February,FY24,Q4,,,,,,
"Montgomery, Rembrandt (Fire)",Fire,Fire,,March,FY24,Q4,,,,,,
"Montgomery, Rembrandt (Fire)",Fire,Fire,,April,FY24,Q1,,,,,,
"Montgomery, Rembrandt (Fire)",Fire,Fire,,May,FY24,Q1,,,,,,
"Montgomery, Rembrandt (Fire)",Fire,Fire,,June,FY24,Q1,,,,,,
Norton-Clark III,Residential,Domestic,,July,FY24,Q2,,,,5,,
Norton-Clark III,Residential,Domestic,,August,FY24,Q2,,,,8,,
North Campus (Irrigation),Irrigation,Irrigation,,September,FY24,Q2,,,,243,,
North Campus (Irrigation),Irrigation,Irrigation,,October,FY24,Q3,,,,175,,
North Campus (Irrigation),Irrigation,Irrigation,,November,FY24,Q3,,,,217,,
North Campus (Irrigation),Irrigation,Irrigation,,December,FY24,Q3,,,,1,,
North Campus (Irrigation),Irrigation,Irrigation,,January,FY24,Q4,,,,2,,
North Campus (Irrigation),Irrigation,Irrigation,,February,FY24,Q4,,,,2,,
North Campus (Irrigation),Irrigation,Irrigation,,March,FY24,Q4,,,,5,,
North Campus (Irrigation),Irrigation,Irrigation,,April,FY24,Q1,,,,3,,
North Campus (Irrigation),Irrigation,Irrigation,,May,FY24,Q1,,,,4,,
North Campus (Irrigation),Irrigation,Irrigation,,June,FY24,Q1,,,,191,,
Oldenborg (Fire),Fire,Fire,,July,FY24,Q2,,,, -   ,,
Oldenborg (Fire),Fire,Fire,,August,FY24,Q2,,,, -   ,,
Norton-Clark III,Residential,Domestic,,September,FY24,Q2,,,,56,,
Norton-Clark III,Residential,Domestic,,October,FY24,Q3,,,,76,,
Norton-Clark III,Residential,Domestic,,November,FY24,Q3,,,,79,,
Norton-Clark III,Residential,Domestic,,December,FY24,Q3,,,,66,,
Norton-Clark III,Residential,Domestic,,January,FY24,Q4,,,,14,,
Norton-Clark III,Residential,Domestic,,February,FY24,Q4,,,,89,,
Norton-Clark III,Residential,Domestic,,March,FY24,Q4,,,,77,,
Norton-Clark III,Residential,Domestic,,April,FY24,Q1,,,,22,,
Norton-Clark III,Residential,Domestic,,May,FY24,Q1,,,,151,,
Norton-Clark III,Residential,Domestic,,June,FY24,Q1,,,,5,,
Pauley Tennis Complex,Athletic & Recreation,Domestic,,July,FY24,Q2,,,,,,
Pauley Tennis Complex,Athletic & Recreation,Domestic,,August,FY24,Q2,,,,,,
Oldenborg (Fire),Fire,Fire,,September,FY24,Q2,,,, -   ,,
Oldenborg (Fire),Fire,Fire,,October,FY24,Q3,,,, -   ,,
Oldenborg (Fire),Fire,Fire,,November,FY24,Q3,,,, -   ,,
Oldenborg (Fire),Fire,Fire,,December,FY24,Q3,,,, -   ,,
Oldenborg (Fire),Fire,Fire,,January,FY24,Q4,,,, -   ,,
Oldenborg (Fire),Fire,Fire,,February,FY24,Q4,,,, -   ,,
Oldenborg (Fire),Fire,Fire,,March,FY24,Q4,,,, -   ,,
Oldenborg (Fire),Fire,Fire,,April,FY24,Q1,,,, -   ,,
Oldenborg (Fire),Fire,Fire,,May,FY24,Q1,,,, -   ,,
Oldenborg (Fire),Fire,Fire,,June,FY24,Q1,,,, -   ,,
Pauley Tennis Complex (Fire),Fire,Fire,,July,FY24,Q2,,,, -   ,,
Pauley Tennis Complex (Fire),Fire,Fire,,August,FY24,Q2,,,, -   ,,
Pauley Tennis Complex,Athletic & Recreation,Domestic,,September,FY24,Q2,,,,,,
Pauley Tennis Complex,Athletic & Recreation,Domestic,,October,FY24,Q3,,,,,,
Pauley Tennis Complex,Athletic & Recreation,Domestic,,November,FY24,Q3,,,,,,
Pauley Tennis Complex,Athletic & Recreation,Domestic,,December,FY24,Q3,,,,,,
Pauley Tennis Complex,Athletic & Recreation,Domestic,,January,FY24,Q4,,,,,,
Pauley Tennis Complex,Athletic & Recreation,Domestic,,February,FY24,Q4,,,,,,
Pauley Tennis Complex,Athletic & Recreation,Domestic,,March,FY24,Q4,,,,,,
Pauley Tennis Complex,Athletic & Recreation,Domestic,,April,FY24,Q1,,,,,,
Pauley Tennis Complex,Athletic & Recreation,Domestic,,May,FY24,Q1,,,,,,
Pauley Tennis Complex,Athletic & Recreation,Domestic,,June,FY24,Q1,,,,,,
Pearsons (Fire),Fire,Fire,,July,FY24,Q2,,,, -   ,,
Pearsons (Fire),Fire,Fire,,August,FY24,Q2,,,, -   ,,
Pauley Tennis Complex (Fire),Fire,Fire,,September,FY24,Q2,,,, -   ,,
Pauley Tennis Complex (Fire),Fire,Fire,,October,FY24,Q3,,,, -   ,,
Pauley Tennis Complex (Fire),Fire,Fire,,November,FY24,Q3,,,, -   ,,
Pauley Tennis Complex (Fire),Fire,Fire,,December,FY24,Q3,,,, -   ,,
Pauley Tennis Complex (Fire),Fire,Fire,,January,FY24,Q4,,,, -   ,,
Pauley Tennis Complex (Fire),Fire,Fire,,February,FY24,Q4,,,, -   ,,
Pauley Tennis Complex (Fire),Fire,Fire,,March,FY24,Q4,,,, -   ,,
Pauley Tennis Complex (Fire),Fire,Fire,,April,FY24,Q1,,,, -   ,,
Pauley Tennis Complex (Fire),Fire,Fire,,May,FY24,Q1,,,, -   ,,
Pauley Tennis Complex (Fire),Fire,Fire,,June,FY24,Q1,,,, -   ,,
Pendleton Building,Administration,Domestic,,July,FY24,Q2,,,,170,,
Pendleton Building,Administration,Domestic,,August,FY24,Q2,,,,174,,
Pearsons (Fire),Fire,Fire,,September,FY24,Q2,,,, -   ,,
Pearsons (Fire),Fire,Fire,,October,FY24,Q3,,,, -   ,,
Pearsons (Fire),Fire,Fire,,November,FY24,Q3,,,, -   ,,
Pearsons (Fire),Fire,Fire,,December,FY24,Q3,,,, -   ,,
Pearsons (Fire),Fire,Fire,,January,FY24,Q4,,,, -   ,,
Pearsons (Fire),Fire,Fire,,February,FY24,Q4,,,, -   ,,
Pearsons (Fire),Fire,Fire,,March,FY24,Q4,,,, -   ,,
Pearsons (Fire),Fire,Fire,,April,FY24,Q1,,,, -   ,,
Pearsons (Fire),Fire,Fire,,May,FY24,Q1,,,, -   ,,
Pearsons (Fire),Fire,Fire,,June,FY24,Q1,,,, -   ,,
Pendleton Building (Fire),Fire,Fire,,July,FY24,Q2,,,, -   ,,
Pendleton Building (Fire),Fire,Fire,,August,FY24,Q2,,,, -   ,,
Pendleton Building,Administration,Domestic,,September,FY24,Q2,,,,147,,
Pendleton Building,Administration,Domestic,,October,FY24,Q3,,,,92,,
Pendleton Building,Administration,Domestic,,November,FY24,Q3,,,,93,,
Pendleton Building,Administration,Domestic,,December,FY24,Q3,,,,46,,
Pendleton Building,Administration,Domestic,,January,FY24,Q4,,,,20,,
Pendleton Building,Administration,Domestic,,February,FY24,Q4,,,,33,,
Pendleton Building,Administration,Domestic,,March,FY24,Q4,,,,28,,
Pendleton Building,Administration,Domestic,,April,FY24,Q1,,,,66,,
Pendleton Building,Administration,Domestic,,May,FY24,Q1,,,,53,,
Pendleton Building,Administration,Domestic,,June,FY24,Q1,,,,210,,
Pendleton House,Administration,Domestic,,July,FY24,Q2,,,,1,,
Pendleton House,Administration,Domestic,,August,FY24,Q2,,,, -   ,,
Pendleton Building (Fire),Fire,Fire,,September,FY24,Q2,,,, -   ,,
Pendleton Building (Fire),Fire,Fire,,October,FY24,Q3,,,, -   ,,
Pendleton Building (Fire),Fire,Fire,,November,FY24,Q3,,,, -   ,,
Pendleton Building (Fire),Fire,Fire,,December,FY24,Q3,,,, -   ,,
Pendleton Building (Fire),Fire,Fire,,January,FY24,Q4,,,, -   ,,
Pendleton Building (Fire),Fire,Fire,,February,FY24,Q4,,,, -   ,,
Pendleton Building (Fire),Fire,Fire,,March,FY24,Q4,,,, -   ,,
Pendleton Building (Fire),Fire,Fire,,April,FY24,Q1,,,, -   ,,
Pendleton Building (Fire),Fire,Fire,,May,FY24,Q1,,,, -   ,,
Pendleton Building (Fire),Fire,Fire,,June,FY24,Q1,,,, -   ,,
